,GeoName,GMP,Yr,POP,Region
398,"Appleton, WI (MSA)",7464,2002,0.194102044,North East
399,"Asheville, NC (MSA)",10275,2002,0.352704929,North East
400,"Athens-Clarke County, GA (MSA)",4722,2002,0.156746888,North East
401,"Atlanta-Sandy Springs-Roswell, GA (MSA)",211830,2002,4.199476627,North East
402,"Atlantic City-Hammonton, NJ (MSA)",11139,2002,0.236536991,North East
403,"Auburn-Opelika, AL (MSA)",2318,2002,0.108683421,North East
404,"Augusta-Richmond County, GA-SC (MSA)",14892,2002,0.471265823,North East
405,"Austin-Round Rock, TX (MSA)",52416,2002,1.282662425,North East
406,"Bakersfield, CA (MSA)",17542,2002,0.566382539,North East
407,"Baltimore-Columbia-Towson, MD (MSA)",102806,2002,2.378667284,North East
408,"Bangor, ME (MSA)",4362,2002,0.135192934,North East
409,"Barnstable Town, MA (MSA)",7659,2002,0.206069901,North East
410,"Baton Rouge, LA (MSA)",24520,2002,0.59954032,North East
411,"Battle Creek, MI (MSA)",4375,2002,0.132227159,North East
412,"Bay City, MI (MSA)",2556,2002,0.103860219,North East
413,"Beaumont-Port Arthur, TX (MSA)",11020,2002,0.330434783,North East
414,"Beckley, WV (MSA)",2802,2002,0.109371951,North East
415,"Bellingham, WA (MSA)",5303,2002,0.148331515,North East
416,"Bend-Redmond, OR (MSA)",4271,2002,0.114805656,North East
417,"Billings, MT (MSA)",4589,2002,0.121366798,North East
418,"Binghamton, NY (MSA)",6177,2002,0.244914952,North East
419,"Birmingham-Hoover, AL (MSA)",42001,2002,0.952792523,North East
420,"Bismarck, ND (MSA)",3260,2002,0.091763779,North East
421,"Blacksburg-Christiansburg-Radford, VA (MSA)",4111,2002,0.158731997,North East
422,"Bloomington, IL (MSA)",7096,2002,0.156413252,North East
423,"Bloomington, IN (MSA)",3959,2002,0.134089754,North East
424,"Bloomsburg-Berwick, PA (MSA)",2357,2002,0.07569043,North East
425,"Boise City, ID (MSA)",17742,2002,0.484198461,North East
426,"Boston-Cambridge-Newton, MA-NH (MSA)",234894,2002,4.150950732,North East
427,"Boulder, CO (MSA)",13578,2002,0.269388727,North East
428,"Bowling Green, KY (MSA)",3587,2002,0.129461869,North East
429,"Bremerton-Silverdale, WA (MSA)",6578,2002,0.209817869,North East
430,"Bridgeport-Stamford-Norwalk, CT (MSA)",63297,2002,0.825372609,North East
431,"Brownsville-Harlingen, TX (MSA)",5378,2002,0.32021435,North East
432,"Brunswick, GA (MSA)",2482,2002,0.088706219,North East
433,"Buffalo-Cheektowaga-Niagara Falls, NY (MSA)",34843,2002,1.077696329,North East
434,"Burlington, NC (MSA)",3993,2002,0.125514727,North East
435,"Burlington-South Burlington, VT (MSA)",7940,2002,0.195595408,North East
436,"California-Lexington Park, MD (MSA)",2933,2002,0.079985819,North East
437,"Canton-Massillon, OH (MSA)",11410,2002,0.373266161,North East
438,"Cape Coral-Fort Myers, FL (MSA)",15078,2002,0.435541177,North East
439,"Cape Girardeau, MO-IL (MSA)",2585,2002,0.085803432,North East
440,"Carbondale-Marion, IL (MSA)",2831,2002,0.109397944,North East
441,"Carson City, NV (MSA)",2068,2002,0.049886621,North East
442,"Casper, WY (MSA)",3081,2002,0.046009796,North East
443,"Cedar Rapids, IA (MSA)",9338,2002,0.230955679,North East
444,"Chambersburg-Waynesboro, PA (MSA)",2735,2002,0.121544752,North East
445,"Champaign-Urbana, IL (MSA)",6489,2002,0.196875,North East
446,"Charleston, WV (MSA)",9259,2002,0.202852511,North East
447,"Charleston-North Charleston, SC (MSA)",18558,2002,0.514371241,North East
448,"Charlotte-Concord-Gastonia, NC-SC (MSA)",88896,2002,1.691613861,North East
449,"Charlottesville, VA (MSA)",6407,2002,0.178597313,North East
450,"Chattanooga, TN-GA (MSA)",16507,2002,0.449782016,North East
451,"Cheyenne, WY (MSA)",2909,2002,0.071935508,North East
452,"Chicago-Naperville-Elgin, IL-IN-WI (MSA)",412507,2002,8.47036961,North East
453,"Chico, CA (MSA)",4604,2002,0.190373801,North East
454,"Cincinnati, OH-KY-IN (MSA)",80577,2002,1.861373559,North East
455,"Clarksville, TN-KY (MSA)",5822,2002,0.199711855,North East
456,"Cleveland, TN (MSA)",2837,2002,0.100453226,North East
457,"Cleveland-Elyria, OH (MSA)",87477,2002,1.973848098,North East
458,"Coeur d'Alene, ID (MSA)",2693,2002,0.103840518,North East
459,"College Station-Bryan, TX (MSA)",4209,2002,0.170294546,North East
460,"Colorado Springs, CO (MSA)",18318,2002,0.518028336,North East
461,"Columbia, MO (MSA)",4516,2002,0.128113475,North East
462,"Columbia, SC (MSA)",22817,2002,0.609917134,North East
463,"Columbus, GA-AL (MSA)",8388,2002,0.257695853,North East
464,"Columbus, IN (MSA)",2954,2002,0.06905903,North East
465,"Columbus, OH (MSA)",75836,2002,1.605130593,North East
466,"Corpus Christi, TX (MSA)",11130,2002,0.333363285,North East
467,"Corvallis, OR (MSA)",2874,2002,0.08565553,North East
468,"Crestview-Fort Walton Beach-Destin, FL (MSA)",7669,2002,0.197522279,North East
469,"Cumberland, MD-WV (MSA)",1976,2002,0.092332134,North East
470,"Dallas-Fort Worth-Arlington, TX (MSA)",262271,2002,4.954773015,North East
471,"Dalton, GA (MSA)",4546,2002,0.122233874,North East
472,"Danville, IL (MSA)",1882,2002,0.077121665,North East
473,"Daphne-Fairhope-Foley, AL (MSA)",3417,2002,0.135498453,North East
474,"Davenport-Moline-Rock Island, IA-IL (MSA)",12426,2002,0.341495589,North East
475,"Dayton, OH (MSA)",28921,2002,0.752661028,North East
476,"Decatur, AL (MSA)",3481,2002,0.134953865,North East
477,"Decatur, IL (MSA)",4088,2002,0.106044099,North East
478,"Deltona-Daytona Beach-Ormond Beach, FL (MSA)",10481,2002,0.471840814,North East
479,"Denver-Aurora-Lakewood, CO (MSA)",114874,2002,2.065150562,North East
480,"Des Moines-West Des Moines, IA (MSA)",25332,2002,0.455357624,North East
481,"Detroit-Warren-Dearborn, MI (MSA)",189193,2002,4.215248535,North East
482,"Dothan, AL (MSA)",3463,2002,0.121735157,North East
483,"Dover, DE (MSA)",4335,2002,0.119497202,North East
484,"Dubuque, IA (MSA)",3121,2002,0.083200043,North East
485,"Duluth, MN-WI (MSA)",7761,2002,0.248989413,North East
486,"Durham-Chapel Hill, NC (MSA)",22778,2002,0.420832871,North East
487,"East Stroudsburg, PA (MSA)",3555,2002,0.136363636,North East
488,"Eau Claire, WI (MSA)",4535,2002,0.141608119,North East
489,"El Centro, CA (MSA)",3258,2002,0.13150884,North East
490,"Elizabethtown-Fort Knox, KY (MSA)",3560,2002,0.124227937,North East
491,"Elkhart-Goshen, IN (MSA)",8087,2002,0.183411957,North East
492,"Elmira, NY (MSA)",2120,2002,0.084398264,North East
493,"El Paso, TX (MSA)",19162,2002,0.634062407,North East
494,"Erie, PA (MSA)",7403,2002,0.256238967,North East
495,"Eugene, OR (MSA)",8808,2002,0.305176356,North East
496,"Evansville, IN-KY (MSA)",11718,2002,0.268379827,North East
497,"Fairbanks, AK (MSA)",3361,2002,0.07468391,North East
498,"Fargo, ND-MN (MSA)",7234,2002,0.165609762,North East
499,"Farmington, NM (MSA)",3412,2002,0.080299358,North East
500,"Fayetteville, NC (MSA)",10302,2002,0.299224491,North East
501,"Fayetteville-Springdale-Rogers, AR-MO (MSA)",11917,2002,0.339932111,North East
502,"Flagstaff, AZ (MSA)",3167,2002,0.109801338,North East
503,"Flint, MI (MSA)",12175,2002,0.427628113,North East
504,"Florence, SC (MSA)",5705,2002,0.180555116,North East
505,"Florence-Muscle Shoals, AL (MSA)",2790,2002,0.128122704,North East
506,"Fond du Lac, WI (MSA)",2951,2002,0.091814194,North East
507,"Fort Collins, CO (MSA)",8707,2002,0.248494535,North East
508,"Fort Smith, AR-OK (MSA)",7027,2002,0.238794305,North East
509,"Fort Wayne, IN (MSA)",14393,2002,0.374077347,North East
510,"Fresno, CA (MSA)",21753,2002,0.754238757,North East
511,"Gadsden, AL (MSA)",2036,2002,0.095002566,North East
512,"Gainesville, FL (MSA)",6725,2002,0.215593242,North East
513,"Gainesville, GA (MSA)",5136,2002,0.141312423,North East
514,"Gettysburg, PA (MSA)",1888,2002,0.086407323,North East
515,"Glens Falls, NY (MSA)",2818,2002,0.114664714,North East
516,"Goldsboro, NC (MSA)",3017,2002,0.104196166,North East
517,"Grand Forks, ND-MN (MSA)",2758,2002,0.086425169,North East
518,"Grand Island, NE (MSA)",2227,2002,0.071827125,North East
519,"Grand Junction, CO (MSA)",3117,2002,0.109722613,North East
520,"Grand Rapids-Wyoming, MI (MSA)",35922,2002,0.899241495,North East
521,"Grants Pass, OR (MSA)",1355,2002,0.072039981,North East
522,"Great Falls, MT (MSA)",2056,2002,0.070755042,North East
523,"Greeley, CO (MSA)",5262,2002,0.180973999,North East
524,"Green Bay, WI (MSA)",11621,2002,0.267919308,North East
525,"Greensboro-High Point, NC (MSA)",26567,2002,0.618225397,North East
526,"Greenville, NC (MSA)",4254,2002,0.12831418,North East
527,"Greenville-Anderson-Mauldin, SC (MSA)",24826,2002,0.696772383,North East
528,"Gulfport-Biloxi-Pascagoula, MS (MSA)",10472,2002,0.326047699,North East
529,"Hagerstown-Martinsburg, MD-WV (MSA)",5776,2002,0.199599143,North East
530,"Hammond, LA (MSA)",1806,2002,0.089967122,North East
531,"Hanford-Corcoran, CA (MSA)",2678,2002,0.119735313,North East
532,"Harrisburg-Carlisle, PA (MSA)",21564,2002,0.471632912,North East
533,"Harrisonburg, VA (MSA)",4441,2002,0.106770207,North East
534,"Hartford-West Hartford-East Hartford, CT (MSA)",57467,2002,1.074711999,North East
535,"Hattiesburg, MS (MSA)",3281,2002,0.115240069,North East
536,"Hickory-Lenoir-Morganton, NC (MSA)",10619,2002,0.329803093,North East
537,"Hilton Head Island-Bluffton-Beaufort, SC (MSA)",5711,2002,0.135174797,North East
538,"Hinesville, GA (MSA)",1816,2002,0.061733012,North East
539,"Homosassa Springs, FL (MSA)",2128,2002,0.111483655,North East
540,"Hot Springs, AR (MSA)",1993,2002,0.081453327,North East
541,"Houma-Thibodaux, LA (MSA)",5490,2002,0.163164621,North East
542,"Houston-The Woodlands-Sugar Land, TX (MSA)",231842,2002,3.881110218,North East
543,"Huntington-Ashland, WV-KY-OH (MSA)",8525,2002,0.313465215,North East
544,"Huntsville, AL (MSA)",13103,2002,0.336517965,North East
545,"Idaho Falls, ID (MSA)",3198,2002,0.098658029,North East
546,"Indianapolis-Carmel-Anderson, IN (MSA)",78039,2002,1.583294447,North East
547,"Iowa City, IA (MSA)",5059,2002,0.125003089,North East
548,"Ithaca, NY (MSA)",2878,2002,0.088114629,North East
549,"Jackson, MI (MSA)",4212,2002,0.149425287,North East
550,"Jackson, MS (MSA)",18025,2002,0.480666667,North East
551,"Jackson, TN (MSA)",3989,2002,0.113682351,North East
552,"Jacksonville, FL (MSA)",42313,2002,1.069860936,North East
553,"Jacksonville, NC (MSA)",3899,2002,0.129401613,North East
554,"Janesville-Beloit, WI (MSA)",4507,2002,0.146392958,North East
555,"Jefferson City, MO (MSA)",4350,2002,0.130040955,North East
556,"Johnson City, TN (MSA)",4247,2002,0.174093052,North East
557,"Johnstown, PA (MSA)",3060,2002,0.135506155,North East
558,"Jonesboro, AR (MSA)",2933,2002,0.101480866,North East
559,"Joplin, MO (MSA)",4181,2002,0.149289438,North East
560,"Kahului-Wailuku-Lahaina, HI (MSA)",4597,2002,0.123349791,North East
561,"Kalamazoo-Portage, MI (MSA)",10279,2002,0.297209773,North East
562,"Kankakee, IL (MSA)",2491,2002,0.095973801,North East
563,"Kansas City, MO-KS (MSA)",80595,2002,1.731996648,North East
564,"Kennewick-Richland, WA (MSA)",6490,2002,0.184926628,North East
565,"Killeen-Temple, TX (MSA)",8566,2002,0.295613763,North East
566,"Kingsport-Bristol-Bristol, TN-VA (MSA)",7442,2002,0.278028916,North East
567,"Kingston, NY (MSA)",3437,2002,0.164567872,North East
568,"Knoxville, TN (MSA)",24338,2002,0.713577858,North East
569,"Kokomo, IN (MSA)",3765,2002,0.089190534,North East
570,"La Crosse-Onalaska, WI-MN (MSA)",4149,2002,0.118245554,North East
571,"Lafayette, LA (MSA)",13615,2002,0.329166868,North East
572,"Lafayette-West Lafayette, IN (MSA)",5957,2002,0.170555731,North East
573,"Lake Charles, LA (MSA)",7232,2002,0.141665034,North East
574,"Lake Havasu City-Kingman, AZ (MSA)",2621,2002,0.149361751,North East
575,"Lakeland-Winter Haven, FL (MSA)",11851,2002,0.456281523,North East
576,"Lancaster, PA (MSA)",15465,2002,0.441794029,North East
577,"Lansing-East Lansing, MI (MSA)",15922,2002,0.423288582,North East
578,"Laredo, TX (MSA)",4033,2002,0.178775655,North East
579,"Las Cruces, NM (MSA)",3344,2002,0.165577342,North East
580,"Las Vegas-Henderson-Paradise, NV (MSA)",59300,2002,1.391953429,North East
581,"Lawrence, KS (MSA)",2767,2002,0.093955857,North East
582,"Lawton, OK (MSA)",2996,2002,0.106030578,North East
583,"Lebanon, PA (MSA)",2614,2002,0.110407163,North East
584,"Lewiston, ID-WA (MSA)",1484,2002,0.052242484,North East
585,"Lewiston-Auburn, ME (MSA)",3015,2002,0.096464566,North East
586,"Lexington-Fayette, KY (MSA)",18062,2002,0.396270294,North East
587,"Lima, OH (MSA)",3750,2002,0.09954607,North East
588,"Lincoln, NE (MSA)",10364,2002,0.253379948,North East
589,"Little Rock-North Little Rock-Conway, AR (MSA)",23512,2002,0.575879299,North East
590,"Logan, UT-ID (MSA)",2110,2002,0.099824952,North East
591,"Longview, TX (MSA)",5496,2002,0.166777933,North East
592,"Longview, WA (MSA)",2306,2002,0.08678308,North East
593,"Los Angeles-Long Beach-Anaheim, CA (MSA)",545795,2002,11.65008858,North East
594,"Louisville/Jefferson County, KY-IN (MSA)",44161,2002,1.065172821,North East
595,"Lubbock, TX (MSA)",7028,2002,0.241188785,North East
596,"Lynchburg, VA (MSA)",6319,2002,0.21459621,North East
597,"Macon, GA (MSA)",7236,2002,0.207531477,North East
598,"Madera, CA (MSA)",2363,2002,0.117784867,North East
599,"Madison, WI (MSA)",25281,2002,0.510345802,North East
600,"Manchester-Nashua, NH (MSA)",16203,2002,0.372859904,North East
601,"Manhattan, KS (MSA)",1839,2002,0.073495324,North East
602,"Mankato-North Mankato, MN (MSA)",2731,2002,0.081987391,North East
603,"Mansfield, OH (MSA)",3633,2002,0.124447642,North East
604,"McAllen-Edinburg-Mission, TX (MSA)",8586,2002,0.549715091,North East
605,"Medford, OR (MSA)",4937,2002,0.169539835,North East
606,"Memphis, TN-MS-AR (MSA)",51071,2002,1.146529274,North East
607,"Merced, CA (MSA)",4256,2002,0.207579379,North East
608,"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",190635,2002,4.804914934,North East
609,"Michigan City-La Porte, IN (MSA)",2816,2002,0.099840454,North East
610,"Midland, MI (MSA)",2967,2002,0.075789312,North East
611,"Midland, TX (MSA)",4843,2002,0.071632475,North East
612,"Milwaukee-Waukesha-West Allis, WI (MSA)",65048,2002,1.413933268,North East
613,"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",150533,2002,2.883332056,North East
614,"Missoula, MT (MSA)",3344,2002,0.090692124,North East
615,"Mobile, AL (MSA)",10839,2002,0.359383289,North East
616,"Modesto, CA (MSA)",11618,2002,0.441296008,North East
617,"Monroe, LA (MSA)",4907,2002,0.158065971,North East
618,"Monroe, MI (MSA)",3636,2002,0.140799257,North East
619,"Montgomery, AL (MSA)",11255,2002,0.319907907,North East
620,"Morgantown, WV (MSA)",3416,2002,0.10165154,North East
621,"Morristown, TN (MSA)",2724,2002,0.098820969,North East
622,"Mount Vernon-Anacortes, WA (MSA)",3784,2002,0.085179182,North East
623,"Muncie, IN (MSA)",3154,2002,0.112610683,North East
624,"Muskegon, MI (MSA)",4160,2002,0.157046321,North East
625,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",9606,2002,0.26234433,North East
626,"Napa, CA (MSA)",5510,2002,0.119266651,North East
627,"Naples-Immokalee-Marco Island, FL (MSA)",9873,2002,0.250469329,North East
628,"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",59301,2002,1.341469484,North East
629,"New Bern, NC (MSA)",3131,2002,0.103333333,North East
630,"New Haven-Milford, CT (MSA)",30782,2002,0.771420695,North East
631,"New Orleans-Metairie, LA (MSA)",51474,2002,1.064348042,North East
632,"New York-Newark-Jersey City, NY-NJ-PA (MSA)",942660,2002,17.7238371,North East
633,"Niles-Benton Harbor, MI (MSA)",4722,2002,0.150737407,North East
634,"North Port-Sarasota-Bradenton, FL (MSA)",18055,2002,0.568858502,North East
635,"Norwich-New London, CT (MSA)",10151,2002,0.239721337,North East
636,"Ocala, FL (MSA)",4971,2002,0.249310397,North East
637,"Ocean City, NJ (MSA)",3135,2002,0.092428799,North East
638,"Odessa, TX (MSA)",3043,2002,0.099806488,North East
639,"Ogden-Clearfield, UT (MSA)",13008,2002,0.456517162,North East
640,"Oklahoma City, OK (MSA)",37870,2002,0.961728928,North East
641,"Olympia-Tumwater, WA (MSA)",6122,2002,0.195591054,North East
642,"Omaha-Council Bluffs, NE-IA (MSA)",33417,2002,0.719449707,North East
643,"Orlando-Kissimmee-Sanford, FL (MSA)",69772,2002,1.626462772,North East
644,"Oshkosh-Neenah, WI (MSA)",6381,2002,0.151964754,North East
645,"Owensboro, KY (MSA)",3321,2002,0.100700446,North East
646,"Oxnard-Thousand Oaks-Ventura, CA (MSA)",25343,2002,0.722249138,North East
647,"Palm Bay-Melbourne-Titusville, FL (MSA)",12744,2002,0.467052701,North East
648,"Panama City, FL (MSA)",4571,2002,0.151618681,North East
649,"Parkersburg-Vienna, WV (MSA)",2587,2002,0.085359818,North East
650,"Pensacola-Ferry Pass-Brent, FL (MSA)",10041,2002,0.381091544,North East
651,"Peoria, IL (MSA)",11626,2002,0.338033902,North East
652,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",253118,2002,5.281654286,North East
653,"Phoenix-Mesa-Scottsdale, AZ (MSA)",134084,2002,3.249260893,North East
654,"Pine Bluff, AR (MSA)",2474,2002,0.097628349,North East
655,"Pittsburgh, PA (MSA)",87882,2002,2.176536147,North East
656,"Pittsfield, MA (MSA)",4585,2002,0.122384155,North East
657,"Pocatello, ID (MSA)",1713,2002,0.072501799,North East
658,"Portland-South Portland, ME (MSA)",19278,2002,0.458203599,North East
659,"Portland-Vancouver-Hillsboro, OR-WA (MSA)",80610,2002,1.934856704,North East
660,"Port St. Lucie, FL (MSA)",7309,2002,0.308409638,North East
661,"Prescott, AZ (MSA)",3059,2002,0.157283151,North East
662,"Providence-Warwick, RI-MA (MSA)",51830,2002,1.482466678,North East
663,"Provo-Orem, UT (MSA)",9056,2002,0.372966517,North East
664,"Pueblo, CO (MSA)",3200,2002,0.130155373,North East
665,"Punta Gorda, FL (MSA)",2469,2002,0.135517866,North East
666,"Racine, WI (MSA)",5705,2002,0.177942048,North East
667,"Raleigh, NC (MSA)",36418,2002,0.799868219,North East
668,"Rapid City, SD (MSA)",3983,2002,0.112197183,North East
669,"Reading, PA (MSA)",11331,2002,0.348710531,North East
670,"Redding, CA (MSA)",4354,2002,0.153585664,North East
671,"Reno, NV (MSA)",14977,2002,0.33507092,North East
672,"Richmond, VA (MSA)",47584,2002,0.996398358,North East
673,"Riverside-San Bernardino-Ontario, CA (MSA)",80453,2002,3.178201786,North East
674,"Roanoke, VA (MSA)",10109,2002,0.267937131,North East
675,"Rochester, MN (MSA)",6971,2002,0.183466681,North East
676,"Rochester, NY (MSA)",36851,2002,0.997914861,North East
677,"Rockford, IL (MSA)",10146,2002,0.306155703,North East
678,"Rocky Mount, NC (MSA)",4983,2002,0.136151261,North East
679,"Rome, GA (MSA)",2750,2002,0.086843934,North East
680,"Sacramento--Roseville--Arden-Arcade, CA (MSA)",69456,2002,1.764185928,North East
681,"Saginaw, MI (MSA)",6540,2002,0.199135254,North East
682,"St. Cloud, MN (MSA)",5605,2002,0.157780655,North East
683,"St. George, UT (MSA)",2091,2002,0.090582221,North East
684,"St. Joseph, MO-KS (MSA)",3146,2002,0.115048455,North East
685,"St. Louis, MO-IL (MSA)",103995,2002,2.4727156,North East
686,"Salem, OR (MSA)",9386,2002,0.327334868,North East
687,"Salinas, CA (MSA)",14201,2002,0.369116003,North East
688,"Salisbury, MD-DE (MSA)",8776,2002,0.298940627,North East
689,"Salt Lake City, UT (MSA)",42609,2002,0.88361917,North East
690,"San Angelo, TX (MSA)",2758,2002,0.092472758,North East
691,"San Antonio-New Braunfels, TX (MSA)",53303,2002,1.598722294,North East
692,"San Diego-Carlsbad, CA (MSA)",123271,2002,2.675848745,North East
693,"San Francisco-Oakland-Hayward, CA (MSA)",239532,2002,3.793244335,North East
694,"San Jose-Sunnyvale-Santa Clara, CA (MSA)",110499,2002,1.732855552,North East
695,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (MSA)",7871,2002,0.227203187,North East
